wav_filename,wav_filesize,transcript,stt,I,D,S,N,Accuracy
singlish-test/2786.wav,144,and that is why community resilience needs to be strengthened,and that is why community risiliens needs to be strengthened,0,1,2,61,0.9508196721311475
singlish-test/2787.wav,162,many acknowledge that bad publicity could keep the stock under pressure,many acknowledged that bet publicity could keep the stock under pressure,1,0,2,71,0.9577464788732394
singlish-test/2788.wav,211,he added that as more clarity emerges the bank is likely to reassess its current outlook,he added that as more clarity emerges the bank is likely to reassess its current outlook,0,0,0,88,1.0
singlish-test/2789.wav,186,they have also requested that the shoplifter turn himself in personally to resolve the issue,they have also requested that the shop lifter had train himself in personally to resolve tho issue,6,0,3,92,0.9021739130434783
singlish-test/2790.wav,167,a vacuum pump sucks away the cleaning fluid and dissolved dirt out of the spot,a vecuum palm sucks away the cleaning fluid and dissolved gert out of the spot,1,1,4,78,0.9230769230769231
singlish-test/2791.wav,121,dissolution only occurs before an election,desolation only occurs before an election,0,1,2,42,0.9285714285714286
singlish-test/2792.wav,180,everyone in the industry needs to earn the billions necessary to invest in new technology,every one in the industry needs to earn the billians necessary to invest i new technology,1,1,1,89,0.9662921348314607
singlish-test/2793.wav,169,because im wheelchair bound it is not so convenient for me to go to the hospital,because sambucia bound it is not so convenient for me to go to the hospital,1,6,4,80,0.8625
singlish-test/2794.wav,197,tourism has been undergoing some serious transformation in recent times,trerism has been undergoing some serous trumtransformationin recent times,4,2,2,71,0.8873239436619719
singlish-test/2795.wav,127,it is in fact to approve the business diversification,it is in fact to approve the business diversification,0,0,0,53,1.0
singlish-test/2796.wav,215,as such the police have also advised both parties to settle the matter amicably,as such the police have also advised both parties to satur the matter amicably,0,1,3,79,0.9493670886075949
singlish-test/2797.wav,104,he absorbs all the craze thankfully,he absorpts ottocraise thankfully,2,4,5,35,0.6857142857142857
singlish-test/2798.wav,129,it has happened more than once and im sure it will happen again,it has happened more than once and i am sure it would happen again,3,0,2,63,0.9206349206349206
singlish-test/2799.wav,154,does he wish he would one day be able to afford a car like that again,does he wish he would one day be able to afford a carlike that again,0,1,0,69,0.9855072463768116
singlish-test/2800.wav,210,eleven months later the advertisements took up nearly the whole broadsheet page,eleven months later the advertisements took up nearly the whole broad sheet page,1,0,0,79,0.9873417721518988
singlish-test/2801.wav,193,for the women the typical club attire is a dress and heels,for the women the typical club attire is a dress and heels,0,0,0,58,1.0
singlish-test/2802.wav,100,we are going to get the pipeline built,we are going to get the pipe line built,1,0,0,38,0.9736842105263158
singlish-test/2803.wav,97,now its your turn to show some love,now it's your turn to show some love,1,0,0,35,0.9714285714285714
singlish-test/2804.wav,106,the amount they will provide was not revealed,the amount it wu provide was not reviewed,2,6,2,45,0.7777777777777778
singlish-test/2805.wav,93,a lot of people are still unaware,a lot of people are still unaware,0,0,0,33,1.0
singlish-test/2806.wav,134,they are all living their respective lives happily ever after,they are on living their respective lives happily ever after,0,1,2,61,0.9508196721311475
singlish-test/2807.wav,164,a massive field of trees designed in the shape of a giant q r code,a messive field of trees designed in the shape of a giant cue r code,2,0,2,66,0.9393939393939394
singlish-test/2808.wav,122,but he noted that there are other factors to consider,but he noted that they are artiffactors to consider,1,3,4,53,0.8490566037735849
singlish-test/2809.wav,107,candy crush is the perfect example,candy crush is te perfect et xample,2,1,0,34,0.9117647058823529
singlish-test/2810.wav,185,drafting the speech over the next three days turned out to be a lesson in diplomacy,drafting the speech over the next three days turned out to be a lesson in diplomacy,0,0,0,83,1.0
singlish-test/2811.wav,185,all parties will be treated fairly and relevant parties will be given an opportunity to be heard,all partiues would be treated fairly and relevant parties would be given in opportunity to be heard,3,0,5,96,0.9166666666666666
singlish-test/2812.wav,218,and i think in the next team that aspect of it would have to be even more important,and i think in an team that aspect of it would have to be even more important,0,6,1,83,0.9156626506024096
singlish-test/2813.wav,140,but today we realise it is about much more than cost,but to day we realize it is about much more than cost,1,0,1,52,0.9615384615384616
singlish-test/2814.wav,125,everyone please turn to the person beside you,every one please turn to the person beside you,1,0,0,45,0.9777777777777777
singlish-test/2815.wav,194,if youre a man and the butt belongs to a woman it can become quite complicated,if you are a man and the butt belongs to a woman it can become quite complicated,2,0,0,78,0.9743589743589743
singlish-test/2816.wav,172,but his family and neighbours have got used to the hoard in his house and noise from the birds,but his family and neighbours have got used to the hot in his house and noise from the birds,0,2,1,94,0.9680851063829787
singlish-test/2817.wav,100,everybody deserves a second chance,everybody deserves a second chance,0,0,0,34,1.0
singlish-test/2818.wav,123,india will also play an increasing role in the region,en diw also play an increasing row in the region,1,6,2,53,0.8301886792452831
singlish-test/2819.wav,167,asked when an interview could happen mister trump replied that he didnt know exactly,ask when an interview could happen mister trum replied that he didn't know exactly,1,3,0,84,0.9523809523809523
singlish-test/2820.wav,215,im not going to pretend to be magnanimous because honestly i still really dislike the army,i am not going to pretend to be magnanimous because honestly i still really disliked the army,3,0,0,90,0.9666666666666667
singlish-test/2821.wav,157,if this isnt the case why would they want to keep their caning sentence,if this is in a case why would they want to keep the acaning sentence,2,4,3,71,0.8732394366197183
singlish-test/2822.wav,93,not everyone is so optimistic,not every wine is so up to mistake,5,0,5,29,0.6551724137931034
singlish-test/2823.wav,131,besides being a caring mom shes also a loving wife,besides being a carrying marm she is also a loving wife,5,0,1,50,0.88
singlish-test/2824.wav,95,and try and take it out on others,and try and take it out on others,0,0,0,33,1.0
singlish-test/2825.wav,131,cancer has given him a sense of equanimity,cancir has given him a sense of aquanimity,0,0,2,42,0.9523809523809523
singlish-test/2826.wav,200,video content consumption is hugely popular on mobile devices according to the study,vidio content consumption is hugely popular o movau devices according to the study,0,2,4,84,0.9285714285714286
singlish-test/2827.wav,139,but once we start moving her things she will get very worked up,but once we start moving her things she would get very wooked up,1,0,3,63,0.9365079365079365
singlish-test/2828.wav,178,but how does a person know what the plunger does much less to actually press it,but how does a person know what the planger does much less to actually press it,0,0,1,79,0.9873417721518988
singlish-test/2829.wav,120,but she tells me it took a lot of work to get to this,but she tells me it took a lot of work to get to this,0,0,0,53,1.0
singlish-test/2830.wav,95,break a rule or two in your life,briak a ru or two in your life,0,2,1,32,0.90625
singlish-test/2831.wav,163,and as if that was mundane enough boyd decided to pick it up,and as if there was mandane enough boy to decided to pick it up,3,0,4,60,0.8833333333333333
singlish-test/2832.wav,194,a teacher who declined to give his name said that the accused was a difficult person,a teacher who declined to give his name said that the accused was a difficult person,0,0,0,84,1.0
singlish-test/2833.wav,121,therere no public traces of these attempts though,yey are no public traces of these attempts though,0,0,5,49,0.8979591836734694
singlish-test/2834.wav,145,but there are also lessons that can be learnt from the nations crisis,but they are also lessons that can be learnt from the nation's crisis,1,1,1,69,0.9565217391304348
singlish-test/2835.wav,194,however it will be a public consultation exercise and we will do so in a consultative way,however it will be a public consultation exercise and we will do so in a consultative way,0,0,0,89,1.0
singlish-test/2836.wav,96,first it was pretty boys,first it was pretty boys,0,0,0,24,1.0
singlish-test/2837.wav,174,and led to the new transport minister to contemplate building a team on his own,and led to the new transport minister to contemplate building a team on his own,0,0,0,79,1.0
singlish-test/2838.wav,137,readings are made by scanning the sensor with a separate machine,readings are mate by scanning the sten so with a separate machine,2,1,1,64,0.9375
singlish-test/2839.wav,114,and its got a little something for everyone,and it's got a little sum thing for everyone,1,0,2,43,0.9302325581395349
singlish-test/2840.wav,136,it really depends first on whether they have custody children,it really depends for us on whether they have costody children,2,1,2,61,0.9180327868852459
singlish-test/2841.wav,110,everything suddenly became pitch black,everything suddenly became pitch black,0,0,0,38,1.0
singlish-test/2842.wav,227,he added that he envisions the upgraded mosque as a spot for soul searching on the busy stretch,he added that he ambitions the upgrate at mosk as e spot for soav searching on the busy stretch,2,2,10,95,0.8526315789473684
